224,198.64
225,197.01
226,195.7
227,195.84
228,192.05
229,187.32
230,185.83
231,188.39
232,188.21
233,182.52
234,180.65
235,179.43
236,173.97
237,168.23
238,171.76
239,175.2
240,178.56
241,181.15
242,182.25
243,184.93
244,184.7
245,188.13
246,188.22
247,182.4
248,178.54
249,174.82
250,173.55
251,168.5
252,170.48
253,170.05
254,168.07
255,170.18
256,172.11
257,167.35
258,163.59
259,159.14
260,166.96
261,177.6
262,182.05
263,182.47
264,186.61
265,188.61
266,188.7
267,198.89
268,204.46
269,215.29
270,212.63
271,227.03
272,232.61
273,229.41
274,228.64
275,237.16
276,233.85
277,228.93
278,232.33
279,232.41
280,238.6
281,245.63
282,243.97
283,246.93
284,251.65
285,256.64
286,261.29
287,262.44
288,265.94
289,266.18
290,265.01
291,270.89
292,270.8
293,268.1
294,281.6
295,288.55
296,293.06
297,301.64
298,303.94
299,303.56
300,312.05
301,313.85
302,315.24
303,326.11
304,328.91
305,321.58
306,319.57
307,312.87
308,320.71
309,303.96
310,300.2
311,299.58
312,299.1
313,290.31
314,297.85
315,302.23
316,298.27
317,303.61
318,296.65
319,297.36
320,289.65
321,279.49
322,276.14
323,273.17
324,277.13
325,281.28
326,285.49
327,283.91
328,280.51
329,276.01
330,276.54
331,278.6
332,287.9
333,286.85
334,284.41
335,273.18
336,264.01
337,254.04
338,251.33
339,251.44
340,255.54
341,249.01
342,253.37
343,249.98
344,250.78
345,243.94
346,244.01
347,245.35
348,246.9
349,250.89
350,250.57
351,244.61
352,235.23
353,235.9
354,240.35
355,235.64
356,241.11
357,239.65
358,236.72
359,234.67
360,229.37
361,229.3
362,246.24
363,252.43
364,250.37
365,254.78
366,254.64
367,251.68
368,255.6
369,252.68
370,249.94
371,245.46
372,246.2
373,251.2
374,247.4
375,248
376,249.5
377,245.1
378,245.3
379,242.4
380,239.3
381,239
382,244.8
383,245.9
384,246.1
385,252.2
386,263.1
387,274
388,278.4
389,288.4
390,287.7
391,286.2
392,287.2
393,282.4
394,278
395,278.9
396,279.2
397,277.4
398,280.6
399,282.8
400,284.1
401,280.3
402,287.5
403,291.7
404,292.1
405,290.8
406,291
407,288
408,288.7
409,296.2
410,298.6
411,302.4
412,307.8
413,304.6
414,304.5
415,299.1
416,296.5
417,296.7
418,297.7
419,296.2
420,287.2
421,284.4
422,280.2
423,280.5
424,281.8
425,288.4
426,289.5
427,294.1
428,300
429,306.2
430,310.8
431,314
432,316.6
433,324
434,323.1
435,322.8
436,325.7
437,324.4
438,330.7
439,328.9
440,335.8
441,342.2
442,350.2
443,355.65
444,359.5
445,362.2
446,371.8
447,372.6
448,373.3
449,372.2
450,378.9
451,390.1
452,392.3
453,383.2
454,389.1
455,384.7
456,391.9
457,400.2
458,400.3
459,399.6
460,396.9
461,403.6
462,411.2
463,391.6
464,381.1
465,379.8
466,370.7
467,365.8
468,380.2
469,381.5
470,382.9
471,378.4
472,346.8
473,349.4
474,351.6
475,352.8
476,353.5
477,355.7
478,356.7
479,360.8
480,361
481,358.5
482,354.7
483,359.6
484,363
485,355.9
486,352.2
487,349.9
488,353.2
489,380.7
490,389.9
491,392.2
492,392.1
493,406.9
494,412.5
495,417.2
496,425
497,429.5
498,432
499,439.6
500,436.6
501,437.4
502,430.9
503,419.5
504,412.6
505,418.4
506,423.2
507,418.9
508,407.4
509,416.5
510,417.8
511,425.4
512,429.1
513,426.7
514,425.9
515,426
516,434.1
517,429.1
518,434.9
519,443.6
520,451.6
521,455.2
522,453.3
523,446.5
524,446.2
525,440.9
526,441.9
527,451.6
528,438.4
529,406.3
530,328.5
531,323.3
532,326.4
533,323
534,312.5
535,316.5
536,292.9
537,302.6
538,326.9
539,333.2
540,330.5
541,338.5
542,340.1
543,337.6
544,344.7
545,345.8
546,353.3
547,357.1
548,363.4
549,373.4
550,375.5
551,381.6
552,372.5
553,374.6
554,381.8
555,373.9
556,374
557,379.2
558,379.4
559,372.5
560,366
561,366.7
562,376.9
563,386.3
564,386.9
565,391.6
566,394.7
567,394.3
568,395
569,387.4
570,387.3
571,387.7
572,379
573,377.4
574,374.4
575,376.5
576,381.6
577,383.9
578,385
579,387.7
580,385.7
581,384.6
582,388.6
583,382.8
584,381
585,373.8
586,367.6
587,366.4
588,373.9
589,375.2
590,375.8
591,377.3
592,381.4
593,384.7
594,387.1
595,391.7
596,398
597,406.4
598,402.4
599,407.2
600,400
601,404
602,405.9
603,402.2
604,400.9
605,406.7
606,410.7
607,417.7
608,423.8
609,427.6
610,430.7
611,434.8
612,442.1
613,445.2
614,451.6
615,453.7
616,447.2
617,448.4
618,435.3
619,442.4
620,448.9
621,449.3
622,452.8
623,457.4
624,462.5
625,462
626,466.8
627,471.3
628,471.3
629,467.6
630,468.1
631,472.9
632,483.6
633,467.3
634,470.7
635,452.8
636,453
637,456.2
638,456.7
639,456.6
640,457.1
641,456.2
642,443.8
643,444.6
644,454.8
645,458.2
646,439.7
647,440.9
648,421.3
649,422.2
650,428.8
651,429
652,419.5
653,431
654,436.8
655,442.2
656,437.3
657,435.5
658,430.9
659,436.3
660,425.8
661,418
662,428.6
663,438.1
664,448.3
665,453.7
666,462.1
667,460.9
668,467.6
669,459.3
670,462.3
671,460.5
672,468.4
673,455.3
674,442.6
675,417.5
676,408
677,393.5
678,367.3
679,381.2
680,380.4
681,374.4
682,362.3
683,344.5
684,347.4
685,327.6
686,337.4
687,334.4
688,336.5
689,342
690,350.9
691,349
692,359.1
693,371.5
694,368.8
695,373.6
696,371.2
697,367.2
698,361.8
699,377
700,394.3
701,417.7
702,436.8
703,448.7
704,449
705,456.7
706,475.11
707,466.29
708,464.15
709,482.3
710,495.79
711,501.62
712,501.19
713,494.64
714,492.1
715,493.42
716,481.38
717,492.67
718,506.11
719,498.54
720,495.07
721,485.82
722,475.92
723,474.05
724,492.71
725,497.55
726,492.69
727,505.67
728,508.31
729,512.47
730,521.06
731,525.68
732,516.94
733,516.71
734,527.19
735,524.48
736,520.4
737,519.05
738,538.9
739,525.13
740,540.93
741,548.08
742,531.29
743,526.46
744,523.9
745,536.3
746,540.9
747,535.76
748,565.71
749,592.65
750,615.7
751,626.85
752,624.68
753,620.21
754,634.95
755,636.43
756,629.75
757,633.47
758,615.95
759,618.62
760,624.28
761,604.67
762,590.01
763,584.24
764,591.81
765,572.89
766,578.14
767,585.76
768,574.43
769,580.3
770,585.31
771,585.43
772,569.52
773,554.2
774,547.84
775,563.35
776,567.8
777,570.52
778,565.61
779,580.83
780,573.74
781,573.18
782,563.7
783,563.56
784,573.44
785,583.01
786,589.12
787,577.2
788,571.63
789,570.52
790,582.61
791,597.3
792,605.17
793,616.82
794,637.16
795,642.6
796,649.49
797,661.6
798,655.79
799,661.29
800,665.88
801,676.95
802,677.21
803,697.15
804,701.63
805,696.34
806,700.98
807,690.54
808,663.61
809,670.77
810,681.37
811,692.78
812,682.72
813,681.54
814,669.85
815,666.33
816,666.78
817,658.41
818,661.42
819,681.44
820,676.37
821,694.29
822,700.53
823,702.01
824,693.19
825,689.59
826,694.81
827,704.49
828,705.81
829,699.73
830,700.24
831,704.7
832,718.08
833,718.26
834,730.96
835,734.07
836,749.71
837,744.31
838,740.11
839,754.65
840,763.23
841,764.27
842,787.42
843,772.68
844,779.26
845,762.99
846,779.32
847,751.56
848,754.87
849,772.22
850,760.74
851,759.23
852,758.7
853,776.8
854,782.94
855,792.31
856,794.28
857,796.53
858,777.28
859,781.39
860,788.85
861,783.78
862,790.55
863,789.2
864,803.93
865,783.45
866,743.46
867,748.71
868,727.97
869,722.56
870,733.84
871,732.86
872,716.92
873,726.7
874,733.14
875,742.38
876,734.25
877,729.35
878,693.79
879,706.85
880,707.46
881,721.36
882,716.68
883,722.16
884,718.67
885,731.61
886,742.43
887,762.94
888,759.23
889,763.73
890,777.91
891,757.46
892,764.29
893,749.96
894,767.08
895,765.38
896,776.15
897,766.08
898,762.12
899,764.67
900,742.52
901,745.02
902,719.05
903,729.07
904,742.19
905,751.96
906,749.69
907,762.16
908,762.05
909,758.91
910,772.06
911,790.43
912,786.97
913,791.08
914,798.79
915,802.22
916,808.33
917,818.66
918,817.21
919,814.69
920,832.64
921,823.44
922,843.98
923,843.53
924,858.94
925,864.57
926,871.87
927,872.97
928,884.38
929,908.65
930,938.87
931,933.45
932,969.76
933,999.33
934,961.77
935,1005.28
936,991.09
937,1004.11
938,1031.28
939,1019.97
940,1019.47
941,1060.03
942,1051.1
943,1053.39
944,1043.54
945,1012.04
946,1018.38
947,1039.53
948,1025.55
949,1065.66
950,1063.87
951,1045.03
952,1030.17
953,1055.31
954,1062.41
955,1030.48
956,1046.89
957,1052.13
958,1033.47
959,1008.23
960,1018.45
961,1040.96
962,1072.11
963,1094.6
964,1090.71
965,1117.79
966,1086.08
967,1063.73
968,1099.59
969,1102.22
970,1101.4
971,1118.21
972,1100.94
973,1138.7
974,1186.89
975,1184.6
976,1202.76
977,1241.88
978,1247.8
979,1243.43
980,1229.76
981,1213.18
982,1175.44
983,1185.02
984,1158.35
985,1103.49
986,1097.68
987,1079.44
988,1124.92
989,1137.27
990,1133.65
991,1143.05
992,1141.5
993,1139.39
994,1188.67
995,1219.69
996,1230.05
997,1247.56
998,1248.27
999,1242.48
1000,1222.6
1001,1221.78
1002,1257.51
1003,1261.8
1004,1274.36
1005,1292.61
1006,1287.68
1007,1284.91
1008,1288.56
1009,1291.38
1010,1310.68
1011,1332.02
1012,1349.05
1013,1363.83
1014,1379.85
1015,1357.71
1016,1367.19
1017,1334.32
1018,1309
1019,1311.8
1020,1292.97
1021,1254.07
1022,1249.51
1023,1236.73
1024,1206.9
1025,1222.57
1026,1209.29
1027,1305.33
1028,1335.05
1029,1340.73
1030,1389.72
1031,1400.32
1032,1404.84
1033,1423.03
1034,1447.1
1035,1438.15
1036,1467.61
1037,1502.62
1038,1547.99
1039,1569.58
1040,1594.33
1041,1598.52
1042,1562.03
1043,1598.69
1044,1587.32
1045,1635.77
1046,1649.33
1047,1680.36
1048,1682.24
1049,1715.87
1050,1739.03
1051,1666.85
1052,1650.92
1053,1593.61
1054,1602.4
1055,1583.51
1056,1620.75
1057,1600.55
1058,1633.9
1059,1536.58
1060,1524.74
1061,1511.38
1062,1581.53
1063,1503.22
1064,1562.88
1065,1575.93
1066,1619.36
1067,1694.35
1068,1710.42
1069,1728.13
1070,1770.51
1071,1753.49
1072,1771.66
1073,1789.16
1074,1823.62
1075,1855.4
1076,1820.24
1077,1866.6
1078,1868.96
1079,1873.44
1080,1864.37
1081,1846.77
1082,1805
1083,1778.87
1084,1782.92
1085,1745.05
1086,1781.29
1087,1869.53
1088,1894
1089,1943.04
1090,2008.76
1091,1930.99
1092,1872.39
1093,1846.77
1094,1790.19
1095,1797.61
1096,1639.68
1097,1566.52
1098,1641.64
1099,1663.77
1100,1743.59
1101,1614.98
1102,1492.49
1103,1620.95
1104,1693.86
1105,1771.39
1106,1856.56
1107,1847.99
1108,1928.21
1109,2016.44
1110,2003.16
1111,2029.31
1112,2086.14
1113,2163.04
1114,2192.69
1115,2344.41
1116,2348.2
1117,2338.88
1118,2505.89
1119,2373.62
1120,2321.89
1121,2283.6
1122,2288.03
1123,2337.11
1124,2381.53
1125,2421.27
1126,2419.17
1127,2493.37
1128,2593.05
1129,2484.04
1130,2590.69
1131,2542.85
1132,2503.62
1133,2527.86
1134,2520.14
1135,2470.52
1136,2478.34
1137,2447.88
1138,2563.44
1139,2552.65
1140,2741.02
1141,2793.07
1142,2864.48
1143,2692.4
1144,2638.49
1145,2547.97
1146,2637.81
1147,2648.33
1148,2758.9
1149,2843.11
1150,2887.06
1151,2869.62
1152,2749.83
1153,2736.85
1154,2886.57
1155,2731.83
1156,2816.52
1157,2966.43
1158,3102.29
1159,3191.08
1160,3369.25
1161,3447.81
1162,3520.63
1163,3620.24
1164,3753.06
1165,3969.44
1166,4069.31
1167,3882.62
1168,4064.27
1169,4235.4
1170,3887.07
1171,4244.14
1172,4395.45
1173,4411.74
1174,4590.5
1175,4914.79
1176,5048.62
1177,4798.13
1178,4963.03
1179,4572.83
1180,4446.45
1181,3321.29
1182,3643.88
1183,3860.66
1184,3816.82
1185,3529.06
1186,3390.4
1187,3205.11
1188,3813.38
1189,3874.84
1190,3860.56
1191,3845.34
1192,3966.11
1193,4023.2
1194,4246.18
1195,4094.45
1196,3663
1197,3787.36
1198,3789.47
1199,3930.34
1200,4042.68
1201,4234.33
1202,3978.41
1203,3835.23
1204,3803.76
1205,3672.82
1206,3361.01
1207,3316.77
1208,3483.14
1209,3278.36
1210,3451.58
1211,3028.99
1212,3027.19
1213,2904.38
1214,2645.29
1215,2917.43
1216,2653.27
1217,2517.02
1218,2470.52
1219,2407.65
1220,2626.5
1221,2770.38
1222,2781.3
1223,2660.5
1224,2470.97
1225,2425.38
1226,2262.51
1227,2117.63
1228,2052.78
1229,1890.91
1230,1928.68
1231,1840.26
1232,1720.36
1233,1961.43
1234,2163.41
1235,2075.68
1236,2191.53
1237,2107.43
1238,2198.83
1239,2251.03
1240,2149.44
1241,2215.1
1242,2028.43
1243,2034.84
1244,2160.54
1245,2004.16
1246,2084.79
1247,2029.37
1248,2029.07
1249,2066.33
1250,1956.47
1251,1867.01
1252,1916.8
1253,1805.43
1254,1687.7
1255,1695.37
1256,1423.19
1257,1498.8
1258,1605.3
1259,1703.4
1260,1671.31
1261,1768.96
1262,1745.73
1263,1828.48
1264,1898.58
1265,1903.2
1266,1930.58
1267,2021.26
1268,1953.17
1269,1945.83
1270,1987.26
1271,2059.38
1272,2022.46
1273,1930.34
1274,1937.7
1275,1911.24
1276,1818.88
1277,1805.2
1278,1724.54
1279,1802.74
1280,1929.67
1281,1868.3
1282,1851.39
1283,1845.35
1284,1770.03
1285,1756.19
1286,1796.83
1287,1663.89
1288,1613.03
1289,1600.85
1290,1741.39
1291,1661.49
1292,1615.73
1293,1535.48
1294,1504.74
1295,1440.96
1296,1463.21
1297,1448.36
1298,1373.5
1299,1319.15
1300,1262.12
1301,1247.92
1302,1306.12
1303,1361.01
1304,1380.62
1305,1314.85
1306,1295.3
1307,1291.4
1308,1221.09
1309,1199.16
1310,1139.9
1311,1210.47
1312,1287.86
1313,1331.13
1314,1360.7
1315,1359.28
1316,1411.14
1317,1468.74
1318,1478.78
1319,1422.44
1320,1362.42
1321,1363.05
1322,1348.31
1323,1387.08
1324,1447.72
1325,1376.19
1326,1342.14
1327,1320.91
1328,1282.47
1329,1310.17
1330,1349.02
1331,1337.52
1332,1305.29
1333,1340.33
1334,1421.84
1335,1369.6
1336,1383.51
1337,1358.85
1338,1425.5
1339,1434.54
1340,1502.88
1341,1520.15
1342,1538.53
1343,1510.09
1344,1595.91
1345,1627.42
1346,1626.49
1347,1644.72
1348,1625.26
1349,1663.46
1350,1733.93
1351,1708.5
1352,1730.7
1353,1715.62
1354,1644.03
1355,1702.01
1356,1765.32
1357,1810.45
1358,1858.24
1359,1855.03
1360,1905.7
1361,1792.07
1362,1880.57
1363,1915.31
1364,1912.36
1365,1865.59
1366,1932.21
1367,1970.74
1368,1930.26
1369,1893.88
1370,1960.26
1371,1937.82
1372,1949
1373,1951.02
1374,1973.14
1375,2006.68
1376,2086.92
1377,2140.46
1378,2123.87
1379,2066.15
1380,2064.01
1381,2053.56
1382,2037.93
1383,2029.82
1384,2047.63
1385,1984.73
1386,1940.47
1387,1960.02
1388,2057.17
1389,2052.88
1390,1995.74
1391,2049.77
1392,1920.15
1393,1917.96
1394,1904.25
1395,1912.09
1396,1986.74
1397,1978.62
1398,1999.87
1399,1986.73
1400,2025.47
1401,2006.66
1402,1946.33
1403,1883.15
1404,1849.09
1405,1887.36
1406,1776.89
1407,1757.22
1408,1838.02
1409,1862.09
1410,1844.48
1411,1894.31
1412,1910.09
1413,1879.48
1414,1942.2
1415,1919.97
1416,1911.5
1417,1915.14
1418,1974.99
1419,2038.94
1420,2085.34
1421,2070.63
1422,2101.97
1423,2147.96
1424,2128.07
1425,2135.2
1426,2160.62
1427,2175.44
1428,2088.61
1429,2087.91
1430,2034.27
1431,2035.83
1432,2086.66
1433,2076.66
1434,2058.62
1435,2065.4
1436,2070.61
1437,2041.6
1438,2007.79
1439,1991.06
1440,1984.81
1441,1999.35
1442,1908.15
1443,1932.19
1444,1921.65
1445,1967.35
1446,1976.78
1447,2046.42
1448,2075.73
1449,2071.43
1450,2063
1451,2090.11
1452,2053.27
1453,2057.37
1454,2112.88
1455,2156.78
1456,2179.74
1457,2184.83
1458,2177.91
1459,2156.9
1460,2135.56
1461,2120.77
1462,2141.07
1463,2175.51
1464,2160.35
1465,2116.84
1466,2151.69
1467,2090.35
1468,2064.83
1469,2082.21
1470,2089.88
1471,2169.43
1472,2202.47
1473,2227.07
1474,2263.01
1475,2273.37
1476,2256.73
1477,2252.48
1478,2249.42
1479,2205.32
1480,2305.62
1481,2317.04
1482,2247.7
1483,2304.23
1484,2262.58
1485,2261.88
1486,2282.36
1487,2287.04
1488,2302.6
1489,2262.04
1490,2306.48
1491,2312.82
1492,2339.79
1493,2339.02
1494,2326.11
1495,2342.86
1496,2322.57
1497,2342.57
1498,2243.78
1499,2193.88
1500,2210.37
1501,2219.41
1502,2135.06
1503,2129.95
1504,2121.47
1505,2172.09
1506,2130.06
1507,2037.35
1508,2020.39
1509,2094.14
1510,2085.05
1511,2057.71
1512,2163.95
1513,2140.29
1514,2193.16
1515,2165.79
1516,2235.59
1517,2218.93
1518,2258.43
1519,2299.99
1520,2357.29
1521,2342.3
1522,2350.62
1523,2330.79
1524,2389.72
1525,2445.86
1526,2460.26
1527,2413.21
1528,2437.36
1529,2457.2
1530,2401.18
1531,2415.29
1532,2434.25
1533,2502.82
1534,2451.31
1535,2435.49
1536,2475.88
1537,2459.82
1538,2496.31
1539,2515.1
1540,2368
1541,2387.55
1542,2372.66
1543,2448.93
1544,2421.64
1545,2471.34
1546,2491.94
1547,2526.39
1548,2557.21
1549,2572.15
1550,2562.22
1551,2558.45
1552,2557.19
1553,2613.92
1554,2573.54
1555,2626.71
1556,2588.96
1557,2603.23
1558,2666.51
1559,2707
1560,2687.6
1561,2562.24
1562,2511.25
1563,2544.89
1564,2505.03
1565,2576.69
1566,2596.36
1567,2565.7
1568,2602.18
1569,2671.22
1570,2701.5
1571,2780.32
1572,2805.68
1573,2725.16
1574,2804.19
1575,2810.38
1576,2627.94
1577,2637.24
1578,2596.6
1579,2660.96
1580,2706.16
1581,2635.74
1582,2691.99
1583,2674.46
1584,2504.65
1585,2439.94
1586,2340.02
1587,2326.2
1588,2413.36
1589,2304.85
1590,2321.8
1591,2303.35
1592,2271.48
1593,2212.49
1594,2212.49
1595,2258.11
1596,2261.18
1597,2370.98
1598,2290.24
1599,2402.97
1600,2422.93
1601,2476.99
1602,2445.52
1603,2528.85
1604,2444.67
1605,2522.66
1606,2474.56
1607,2454.5
1608,2406.09
1609,2315.63
1610,2245.38
1611,2239.08
1612,2282.78
1613,2310.53
1614,2310.96
1615,2414.1
1616,2452.52
1617,2414.71
1618,2367.52
1619,2255.88
1620,2261.27
1621,2273.9
1622,2183.34
1623,1947.39
1624,1649.51
1625,1711.29
1626,1552.03
1627,1720.95
1628,1647.4
1629,1516.85
1630,1384.35
1631,1535.57
1632,1509.31
1633,1540.72
1634,1564.32
1635,1530.24
1636,1632.21
1637,1571.59
1638,1529.33
1639,1477.29
1640,1476.42
1641,1591.71
1642,1534.36
1643,1441.23
1644,1377.84
1645,1293.85
1646,1431.5
1647,1457.27
1648,1545.2
1649,1621.87
1650,1673.07
1651,1694.29
1652,1719.2
1653,1739
1654,1680.14
1655,1692.01
1656,1774.33
1657,1849.42
1658,1858.8
1659,1827.47
1660,1838.22
1661,1756.03
1662,1886.61
1663,1965.96
1664,1978.5
1665,2000.25
1666,1985.52
1667,2020.9
1668,2028.77
1669,2018.78
1670,2080.9
1671,2132.86
1672,2090.92
1673,2048.11
1674,2139.28
1675,2156.8
1676,2154.47
1677,2045.11
1678,2112.44
1679,2167.88
1680,2146.04
1681,2138.44
1682,2194.35
1683,2190.31
1684,2211.69
1685,2317.17
1686,2287.99
1687,2205.29
1688,2147.35
1689,2141.12
1690,2183.53
1691,2243.87
1692,2238.26
1693,2326.35
1694,2367.66
1695,2374.41
1696,2395.13
1697,2454.05
1698,2481.26
1699,2530.15
1700,2461.19
1701,2265.64
1702,2346.85
1703,2229.04
1704,2257.04
1705,2219.17
1706,2243.6
1707,2309.8
1708,2223.48
1709,2091.79
1710,2196.45
1711,2179.05
1712,2269.47
1713,2254.7
1714,2288.47
1715,2173.48
1716,2179.76
1717,2153.63
1718,2233.75
1719,2242.48
1720,2315.61
1721,2381.22
1722,2370.75
1723,2401.91
1724,2468.77
1725,2479.39
1726,2507.41
1727,2578.98
1728,2518.21
1729,2518.12
1730,2534.56
1731,2591.46
1732,2637.54
1733,2642.97
1734,2665.6
1735,2652.87
1736,2703.17
1737,2755.3
1738,2689.54
1739,2686.89
1740,2769.3
1741,2809.44
1742,2833.95
1743,2781.05
1744,2784.67
1745,2715.61
1746,2643.67
1747,2743.06
1748,2789.6
1749,2780.41
1750,2764.65
1751,2820.16
1752,2873.54
1753,2827.56
1754,2828.47
1755,2803.32
1756,2796.86
1757,2732.78
1758,2643.73
1759,2616.48
1760,2652.89
1761,2816.03
1762,2859.81
1763,2789.8
1764,2858.83
1765,2756.38
1766,2532.41
1767,2507.98
1768,2341.84
1769,2479.85
1770,2480.33
1771,2467.99
1772,2622.31
1773,2483.23
1774,2415.4
1775,2479.35
1776,2667.85
1777,2637.46
1778,2737.15
1779,2686.15
1780,2678.75
1781,2572.5
1782,2441.51
1783,2626.93
1784,2646.85
1785,2555.33
1786,2618.64
1787,2605.15
1788,2674.22
1789,2710.67
1790,2786.7
1791,2816.55
1792,2905.66
1793,2903.88
1794,2951.78
1795,2963.75
1796,2976.19
1797,2988.34
1798,3055.26
1799,3067.92
1800,3091.57
1801,3080.5
1802,3011.33
1803,3000.45
1804,3069.2
1805,2956.34
1806,2933.82
1807,2778.79
1808,2837.53
1809,2747.48
1810,2858.42
1811,2872.8
1812,2892.42
1813,2935.05
1814,2937.33
1815,2908.47
1816,2925.3
1817,2958.09
1818,2967.9
1819,3020.86
1820,3076.59
1821,3069.79
1822,3066.96
1823,3136.42
1824,3183.95
1825,3179.96
1826,3116.23
1827,3136.19
1828,3044.11
1829,3005.62
1830,2987.95
1831,2982.13
1832,2904.87
1833,2853.13
1834,2966.85
1835,3010.24
1836,2978.04
1837,2971.33
1838,3021.01
1839,2960.31
1840,3101.66
1841,3125.63
1842,3134.71
1843,3149.71
1844,3179.1
1845,3193.87
1846,3192.03
1847,3161.82
1848,3169.74
1849,3244.37
1850,3249.07
1851,3245
1852,3267.52
1853,3203.86
1854,3294.95
1855,3206.06
1856,3279.26
1857,3378.63
1858,3436.58
1859,3498.97
1860,3459.14
1861,3455.91
1862,3469.22
1863,3423.56
1864,3357.25
1865,3403.25
1866,3479.38
1867,3600.08
1868,3587.61
1869,3613.16
1870,3689.59
1871,3660.11
1872,3602.78
1873,3657.79
1874,3589.87
1875,3660.01
1876,3722.18
1877,3774.73
1878,3781.59
1879,3807.75
1880,3791.87
1881,3914.28
1882,3943.36
1883,3922.04
1884,3919.23
1885,3985.97
1886,3991.65
1887,4059.89
1888,4062.52
1889,4000.98
1890,4104.74
1891,4156.59
1892,4131.91
1893,4174.66
1894,4197.58
1895,4128.17
1896,4103.88
1897,4125.86
1898,4244.03
1899,4263.41
1900,4308.12
1901,4336.22
1902,4245.4
1903,4276.79
1904,4155.76
1905,4127.73
1906,3999.73
1907,4095.52
1908,4075.56
1909,4123.9
1910,4071.87
1911,4090.59
1912,4185.81
1913,4242.62
1914,4321.4
1915,4310.65
1916,4368.04
1917,4397.93
1918,4485.93
1919,4415.49
1920,4432.15
1921,4449.56
1922,4352.64
1923,4370.9
1924,4464.93
1925,4538.55
1926,4580.27
1927,4582.9
1928,4567.6
1929,4579.79
1930,4512.19
1931,4475.62
1932,4276.24
1933,4258.44
1934,4483.72
1935,4630.74
1936,4632.53
1937,4688.54
1938,4712.97
1939,4791.63
1940,4780.76
1941,4653.6
1942,4765.38
1943,4806.86
1944,4726.81
1945,4704.07
1946,4634.38
1947,4757.88
1948,4635.24
1949,4744.4
1950,4893.84
1951,4955.97
1952,4963.53
1953,4927.37
1954,4871.76
1955,5026.42
1956,4891.22
1957,4886.94
1958,4995.98
1959,4931.81
1960,5092.08
1961,5005.39
1962,5003.55
1963,5048.29
1964,5089.36
1965,5070.03
1966,5068.46
1967,5051.1
1968,5117
1969,5080.51
1970,5009.21
1971,4997.7
1972,5210.14
1973,5088.63
1974,5128.28
1975,5043.54
1976,5048.24
1977,4706.04
1978,4828.32
1979,4683.92
1980,4822.34
1981,4827.23
1982,4686.5
1983,4707.78
1984,4830.47
1985,4886.69
1986,5031.86
1987,5053.75
1988,5147.12
1989,4927.88
1990,5104.92
1991,5127.52
1992,5142.27
1993,4933.47
1994,4923.08
1995,5048.49
1996,5007.41
1997,4643.63
1998,4488.42
1999,4591.18
2000,4613.95
2001,4363.14
2002,4337.51
2003,4504.43
